125	0	0
124.997527664835	0.786179164508469	0
124.990110757141	1.57232722984263	0
124.977749570309	2.35841309805839	0
124.960444593317	3.14440567367198	0
124.938196510703	3.93027386489008	0
124.911006202543	4.71598658483965	0
124.878874744413	5.50151275279771	0
124.841803407350	6.28682129542077	0
124.799793657798	7.07188114797404	0
124.752847157551	7.85666125556024	0
124.700965763690	8.64113057434807	0
124.644151528506	9.42525807280020	0
124.582406699419	10.2090127329008	0
124.515733718893	10.9923635513827	0
124.444135224334	11.7752795409533	0
124.367614047991	12.5577297315210	0
124.286173216839	13.3396831714199	0
124.199815952463	14.1211089286341	0
124.108545670928	14.9019760920217	0
124.012365982646	15.6822537725370	0
123.911280692232	16.4619111044530	0
123.805293798353	17.2409172465817	0
123.694409493572	18.0192413834948	0
123.578632164178	18.7968527267421	0
123.457966390018	19.5737205160697	0
123.332416944312	20.3498140206368	0
123.201988793464	21.1251025402311	0
123.066687096868	21.8995554064836	0
122.926517206702	22.6731419840814	0
122.781484667719	23.4458316719796	0
122.631595217021	24.2175939046122	0
122.476854783841	24.9883981531006	0
122.317269489302	25.7582139264616	0
122.152845646178	26.5270107728135	0
121.983589758642	27.2947582805807	0
121.809508522010	28.0614260796966	0
121.630608822478	28.8269838428050	0
121.446897736845	29.5914012864600	0
121.258382532238	30.3546481723234	0
121.065070665820	31.1166943083615	0
120.866969784500	31.8775095500388	0
120.664087724625	32.6370638015110	0
120.456432511676	33.3953270168152	0
120.244012359944	34.1522692010582	0
120.026835672211	34.9078604116038	0
119.804911039414	35.6620707592562	0
119.578247240305	36.4148704094434	0
119.346853241107	37.1662295833965	0
119.110738195156	37.9161185593283	0
118.869911442541	38.6645076736086	0
118.624382509732	39.4113673219378	0
118.374161109208	40.1566679605180	0
118.119257139066	40.9003801072215	0
117.859680682636	41.6424743427572	0
117.595442008076	42.3829213118344	0
117.326551567974	43.1216917243238	0
117.053019998924	43.8587563564163	0
116.774858121115	44.5940860517790	0
116.492076937897	45.3276517227084	0
